codpais,idprovincia,iae,descripcion
ESP,48,174210,TRANSPORTE AEREO NACIONAL DE VIAJEROS (SERVICIOS NO REGULARES)
ESP,48,174220,TRANSPORTE AEREO NACIONAL DE MERCANCIAS (SERVICIOS NO REGULARES)
ESP,48,174230,TRANSPORTE AEREO INTERNACIONAL DE VIAJEROS (SERVICIOS NO REGULARES)
ESP,48,174240,TRANSPORTE AEREO INTERNACIONAL DE MERCANCIAS (SERVICIOS NO REGULARES)
ESP,48,175110,GUARDA Y CUSTODIA DE VEHICULOS EN GARAJES Y LOCALES CUBIERTOS.
ESP,48,175120,GUARDA Y CUSTODIA DE VEHICULOS EN -APARCAMIENTOS SUTERRANEOS- O -PARKINGS-
ESP,48,175130,GUARDA Y CUSTODIA DE VEHICULOS EN SOLARES O TERRENOS SIN EDIFICAR.
ESP,48,175140,"EXPLOTACION DE AUTOPISTAS, CARRETERAS, PUENTES Y TUNELES DE PEAJE."
ESP,48,175150,ENGRASE Y LAVADO DE VEHICULOS
ESP,48,175160,SERVICIO DE CARGA Y DESCARGA DE MERCANCIAS
ESP,48,175210,SERVICIOS DE PILOTAJE Y PRACTICOS EN PUERTOS
ESP,48,175220,SERVICIO DE TRANSBORDO DE UNOS BARCOS A OTROS
ESP,48,175230,SERVICIOS DE REMOLQUE DE NAVIOS
ESP,48,175240,"SERVICIOS LIMPIEZA,DESINFECCION Y SIMILARES A CARGO DE PERSONAL AJENO AL BARCO"
ESP,48,175250,SERVICIOS DE SALVAMENTO Y RECUPERACION DE BARCOS
ESP,48,175260,SERVICIOS DE CARGA Y DESCARGA DE BUQUES
ESP,48,175270,"SERVICIOS DE EXPLOTACION Y MANTENIMIENTO DE PUERTO, CANALES, DIQUES, ETC."
ESP,48,175280,SERVICIO DE SEÑALES MARITIMAS Y COSTERAS
ESP,48,175310,TERMINALES DE LINEAS DE TRANSPORTE AEREO EN AEROPUERTOS
ESP,48,175320,SERVICIOS DE CONTROL DE NAVEGACION AEREA
ESP,48,175330,SERVICIOS DE HANGARES Y ESTACIONAMIENTO DE AERONAVES
ESP,48,175340,"SERVICIOS DE REMOLQUE, LIMPIEZA Y MANTENIMIENTO DE AERONAVES"
ESP,48,175350,EXPLOTACION INTEGRAL DE LOS AEROPUERTOS
ESP,48,175390,OTROS SERVICIOS ANEXOS AL TRANSPORTE AEREO N.C.O.P.
ESP,48,175410,DEPOSITOS Y ALMACENES GENERALES
ESP,48,175420,DEPOSITOS Y ALMACENES DE VEHICULOS
ESP,48,175430,SILOS Y OTROS ALMACENES DE GRANOS
ESP,48,175440,ALMACENES FRIGORIFICOS
ESP,48,175450,ALMACENES Y DEPOSITOS DE LIQUIDOS
ESP,48,175460,GUARDAMUEBLES
ESP,48,175490,OTROS DEPOSITOS Y ALMACENES ESPECIALES N.C.O.P.
ESP,48,175500,AGENCIAS DE VIAJES
ESP,48,175600,ACTIVIDADES AUXILIARES Y COMPLEMENTARIAS DEL TRANSPORTE (INTERMEDIA.TRANSPOR.)
ESP,48,175700,SERVICIOS DE MUDANZAS
ESP,48,176110,SERVICIO DE TELEFONÍA FIJA
ESP,48,176120,SERVICIO DE TELEFONÍA MÓVIL
ESP,48,176900,OTROS SERVICIOS DE TELECOMUNICACION
ESP,48,181100,BANCA
ESP,48,181200,CAJAS DE AHORRO
ESP,48,181910,INSTITUCIONES DE CREDITO
ESP,48,181920,ESTABLECIMIENTOS FINACIEROS DE CREDITO
ESP,48,181930,ESTABLECIMIENTOS FINANCIEROS DE CREDITO (PRESTAMOS Y CREDITO)
ESP,48,181940,ESTABLECIMIENTOS FINANCIEROS DE CREDITO (FACTORING)
ESP,48,181950,ESTABLECIMIENTOS FINANCIEROS DE CREDITO (ARRENDAMIENTO FINANCIERO)
ESP,48,181960,ENTIDADES DE CAMBIO DE MONEDA
ESP,48,181990,OTRAS ENTIDADES FINANCIERAS N.C.O.P.
ESP,48,182100,ENTIDADES ASEGURADORAS DE VIDA Y CAPITALIZACION
ESP,48,182200,ENTIDADES ASEGURADORAS DE ENFERMEDAD Y RIESGOS DIVERSOS
ESP,48,182300,"OTRAS ENTIDADES ASEGURADORAS (MONTEPIOS, CAJA DE PENSIONES ETC.)"
ESP,48,183110,SERVICIOS DE COMPRA Y VENTA Y CONTRATACION DE VALORES MOBILIARIOS
ESP,48,183120,SERVICIOS FINANCIEROS DE CONTRATACION DE PRODUCTOS
ESP,48,183130,SERVICIOS DE COMPENSACION BANCARIA
ESP,48,183190,OTROS SERVICIOS FINANCIEROS N.C.O.P.
ESP,48,183210,AGENCIAS DE SEGUROS Y CORREDURIAS DE SEGUROS
ESP,48,183220,SERVICIOS DE TASACION Y TARIFACION DE SEGUROS
ESP,48,183290,OTROS SERVICIOS AUXILIARES DE SEGUROS N.C.O.P.
ESP,48,183311,PROMOCION DE TERRENOS - CUOTA FIJA
ESP,48,183321,PROMOCION DE EDIFICACIONES - CUOTA FIJA
ESP,48,183400,SERVICIOS RELATIVOS A LA PROPIEDAD INMOBILIARIA Y A LA PROPIEDAD INDUSTRIAL
ESP,48,184100,SERVICIOS JURIDICOS
ESP,48,184200,SERVICIOS FINANCIEROS Y CONTABLES
ESP,48,184310,SERVICIOS TECNICOS DE INGENIERIA
ESP,48,184320,SERVICIOS TECNICOS DE ARQUITECTURA Y URBANISMO
ESP,48,184330,SERVICIOS TECNICOS DE PROSPECCIONES Y ESTUDIOS GEOLOGICOS
ESP,48,184340,SERVICIOS TECNICOS DE TOPOGRAFIA
ESP,48,184350,SERVICIOS TECNICOS DE DELINEACION
ESP,48,184360,INSPECCION TECNICA DE VEHICULOS
ESP,48,184390,OTROS SERVICIOS TECNICOS N.C.O.P.
ESP,48,184400,"SERVICIOS DE PUBLICIDAD, RELACIONES PUBLICAS Y SIMILARES"
ESP,48,184500,EXPLOTACION ELECTRONICA POR CUENTA DE TERCEROS
ESP,48,184600,EMPRESAS DE ESTUDIOS DE MERCADO
ESP,48,184700,EMPRESAS DE CONSULTORIA
ESP,48,184810,SERVICIOS INTEGRALES DE CORREOS Y TELECOMUNICACIONES
ESP,48,184820,"SERVICIOS DE OFICINA FLEXIBLE, “COWORKING” Y CENTROS DE NEGOCIOS"
ESP,48,184910,COBROS DE DEUDAS Y CONFECCION DE FACTURAS
ESP,48,184920,"SERVICIOS MECANOGRAFICOS,TAQUIGRAFICOS,REPRODUCCION DE ESCRITOS,PLANOS Y DOCU."
ESP,48,184930,SERVICIOS DE TRADUCCION Y SIMILARES
ESP,48,184940,"SERVICIOS DE CUSTODIA, SEGURIDAD Y PROTECCION"
ESP,48,1849501,"SERVICIOS DE RECADERIA, REPARTO Y MANIPULACION DE CORRESPONDENCIA"
ESP,48,1849502,TRANSPORTE DE MENSAJERIA Y RECADERIA CON MEDIOS PROPIOS
ESP,48,184960,SERVICIOS DE COLOCACION Y SUMINISTRO DE PERSONAL
ESP,48,184970,SERVICIOS DE GESTION ADMINISTRATIVA
ESP,48,184980,MULTISERVICIOS INTENSIVOS DE PERSONAL
ESP,48,184990,OTROS SERVICIOS INDEPENDIENTES N.C.O.P.
ESP,48,185100,ALQUILER DE MAQUINARIA Y EQUIPO AGRICOLA
ESP,48,185200,ALQUILER DE MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION
ESP,48,185300,"ALQUILER DE MAQUINARIA Y EQUIPO CONTABLE, DE OFICINA Y CALCULO ELECTRONICO"
ESP,48,185410,ALQUILER DE AUTOMOVILES SIN CONDUCTOR
ESP,48,185420,ALQUILER DE AUTOMOVILES SIN CONDUCTOR EN REGIMEN DE - RENTING -
ESP,48,185510,ALQUILER DE AERONAVES DE TODAS CLASES
ESP,48,185520,ALQUILER DE EMBARCACIONES
ESP,48,185530,ALQUILER DE BICICLETAS
ESP,48,185590,ALQUILER DE OTROS MEDIOS DE TRANSPORTE N.C.O.P.
ESP,48,185610,ALQUILER DE BIENES DE CONSUMO
ESP,48,185620,ALQUILER DE PELICULAS DE VIDEO
ESP,48,185710,"ALQUILER BASCULAS,BALANZAS Y APARATOS DE PESAR Y MEDIR, EXC.CONTADORES MEDIDA"
ESP,48,185720,SERVICIO DE PESA A MEDIDA SIN ALQUILER DEL APARATO
ESP,48,185730,ALQUILER DE CONTADORES PARA AUTOMOVILES
ESP,48,185740,"ALQUILER, LECTURA Y CONSERVACION DE CONTADORES DE ENERGIA ELECTRICA"
ESP,48,185750,LECTURA Y CONSERVAC.POR TANTO ALZADO DE CONTADORES DE ENERGIA ELECTRICA
ESP,48,185760,ALQUILER LECTURA Y CONSERVACION DE CONTADORES DE GAS
ESP,48,185770,LECTURA Y CONSERVACION POR TANTO ALZADO DE CONTADORES DE GAS
ESP,48,185780,"ALQUILER, LECTURA Y CONSERVACION DE CONTADORES DE AGUA"
ESP,48,185790,LECTURA Y CONSERVACION POR UN TANTO ALZADO DE CONTADORES DE AGUA
ESP,48,1859001,ALQUILER DE OTROS BIENES MUEBLES N.C.O.P. (SIN PERSONAL PERMANENTE)
ESP,48,1859002,ALQUILER DE NEGOCIO
ESP,48,186110,ALQUILER DE VIVIENDAS
ESP,48,186120,ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P.
ESP,48,186200,ALQUILER DE BIENES INMUEBLES DE NATURALEZA RUSTICA
ESP,48,191100,SERVICIOS AGRICOLAS Y GANADEROS
ESP,48,191200,SERVICIOS FORESTALES
ESP,48,192110,"SERVICIOS DE LIMPIEZA DE CALLES, VIAS PUBLICAS Y JARDINES"
ESP,48,192120,SERVICIOS DE RECOGIDA DE BASURAS Y DESECHOS
ESP,48,192130,EXTERMINIO DE ANIMALES DAÑINOS Y DE DESINFECCION DE CUALQUIER CLASE
ESP,48,192140,"SERVICIO DE ALCANTARILLADO, EVACUACION Y DEPURACION DE AGUAS RESIDUALES"
ESP,48,192150,SERVICIOS DE INCINERACION Y ELIMINACION DE BASURA Y DESECHOS
ESP,48,192160,"SERVICIOS DE PROTECCION Y ACONDICIONAMIENTO AMBIENTAL:CONTRA RUIDOS,VIBRACION."
ESP,48,192170,SERVICIOS DE PROTECCION CONTRA INCENDIOS Y ACCIDENTES
ESP,48,192180,SERVICIOS DE ADMINISTRACION DE CEMENTERIOS
ESP,48,192190,OTROS SERVICIOS DE SANEAMIENTO Y SIMILARES N.C.O.P.
ESP,48,192200,SERVICIOS DE LIMPIEZA
ESP,48,193110,"GUARDERIA Y ENSEÑANZA DE EDUCACION INFANTIL, EXCLUSIVAMENTE."
ESP,48,193120,"ENSEÑANZA DE EDUCACION: EDUCACION PRIMARIA Y/O E.S.O, EXCLUSIVAMENTE."
ESP,48,193130,"ENSEÑANZA BACHILLERATO, ORIENTACION UNIVERSITARIA, FORMACION PROFESIONAL Y CIC"
ESP,48,193140,ENSEÑANZA DE MAS DE UNA MODALIDAD DE LAS RECOGIDAS EN LOS EPIGRAFES ANTERIORES
ESP,48,193150,ENSEÑANZA DE EDUCACION SUPERIOR
ESP,48,193210,"ENSEÑANZA DE FORMACION Y PERFECCIONAMIENTO PROFESIONAL, NO SUPERIOR"
ESP,48,193220,ENSEÑANZA DE FORMACION Y PERFECCIONAMIENTO PROFESIONAL SUPERIOR
ESP,48,193310,"ENSEÑANZA DE CONDUCCION DE VEHICUOS TERRESTRES, ACUATICOS, AERONAUTICOS, ETC."
ESP,48,193320,PROMOCION DE CURSOS Y ESTUDIOS EN EL EXTRANJERO.
ESP,48,193390,"OTRAS ACTIV.ENSEÑANZA,COMO IDIOMA, CORTE-CONFEC.MECANO.TAQUI.OPOSICION N.C.O.P"
ESP,48,193400,ENSEÑANZA FUERA DE ESTABLECIMIENTO PERMANENTE
ESP,48,193510,COLEGIOS MAYORES
ESP,48,193520,RESIDENCIAS DE ESTUDIANTES
ESP,48,193600,INVESTIGACION CIENTIFICA Y TECNICA
ESP,48,194110,HOSPITALES GENERALES
ESP,48,194120,"HOSPITALES ESPECIALIZADOS (QUIRURGICOS,MATERNIDAD,INFANTILES,PSQUIATRICO,ETC.)"
ESP,48,194210,"CONSULTORIOS MEDICOS, CENTROS DE SOCORRO, SANITARIOS Y CLINICOS DE URGENCIA"
ESP,48,194220,BALNEARIOS Y BAÑOS
ESP,48,194290,"OTROS SERVICIOS SANITARIOS SIN INTERNADO, NO CLASIFICADOS EN ESTE GRUPO"
ESP,48,194300,CONSULTAS Y CLINICAS DE ESTOMATOLOGIA Y ODONTOLOGIA
ESP,48,194400,"SERVICIOS DE NATUROPATIA, ACUPUNTURA Y OTROS SERVICIOS PARASANITARIOS"
ESP,48,194500,CONSULTAS Y CLINICAS VETERINARIAS
ESP,48,195100,"ASISTENCIA Y SERV.SOCIAL.PARA NIÑO,JOVENE,DISMINUIDO FISICO Y ANCIANO, EN RES."
ESP,48,195200,"ASISTENCIA Y SERV.SOCIAL.PARA NIÑO,JOVEN,DISMINUIDO FISICO Y ANCIANO,NO RESID."
ESP,48,196110,PRODUCCION DE PELICULAS CINEMATOGRAFICAS (INCLUSO VIDEO)
ESP,48,196120,"DOBLAJE, SINCRONIZACION Y MONTAJE PELICULAS-CINTAS CINEMATOGR.NO EMPRE.PRODUC."
ESP,48,196130,DECORACIONES ESCENICAS PARA PELICULAS-CINTAS CINEMATOGRA.NO POR LA PRODUCTORA
ESP,48,196210,DISTRIBUCION Y VENTA DE PELICULA CINEMATOGR.EXC.PELICU.EN SOPORTE MAGNETOSCOP.
ESP,48,196220,DISTRIBUCION Y VENTA POR MAYOR PELICULA CINEMA.EN SOPORTE CINTA MAGNETOSCOPICA
ESP,48,196310,EXHIBICION DE PELICULAS CINEMATOGRAFICAS Y VIDEOS EN SALAS DE CINE
ESP,48,196320,EXHIBICION DE PELICULAS CINEMATOGRAFICAS Y VIDEOS AL AIRE LIBRE
ESP,48,196330,EXHIBICION PELICULAS CINEMATOGRAFICAS Y VIDEO FUERA ESTABLECIMIENTO PERMANENTE
ESP,48,196340,EXHIBICION PELICULA Y VIDEO EN ESTABL.DISTINTO DE ESPEC.EP.963.1-.2-.3 ANTERI.
ESP,48,196410,SERVICIOS DE RADIODIFUSION
ESP,48,196420,SERVICIOS DE TELEVISION
ESP,48,196430,SERVICIOS DE ENLACE Y TRANSMISION DE SEÑALES DE TELEVISION
ESP,48,196510,ESPECTACULOS EN SALAS Y LOCALES (EXCEPTO ESPECTACULOS TAURINOS)
ESP,48,196520,ESPECTACULOS AL AIRE LIBRE (EXCEPTO ESPECTACULOS TAURINOS)
ESP,48,196530,ESPECTACULOS FUERA DE ESTABLECIMIENTO PERMANENTE (EXCEPTO ESPECTACULO TAURINO)
ESP,48,196540,EMPRESAS DE ESPECTACULOS
ESP,48,196550,ESPECTACULOS TAURINOS
ESP,48,196610,BIBLIOTECAS Y MUSEOS
ESP,48,196620,"PARQUES ZOOLOGICOS, JARDINES BOTANICOS Y SIMILARES"
ESP,48,196690,OTROS SERVICIOS CULTURALES N.C.O.P.
ESP,48,196710,INSTALACIONES DEPORTIVAS
ESP,48,196720,ESCUELAS Y SERVICIOS DE PERFECCIONAMIENTO DEL DEPORTE
ESP,48,196730,ALQUILER DE ARTICULOS PARA DEPORTE EN INSTALACIONES DEPORTIVAS
ESP,48,196810,INSTALACIONES PARA LA CELEBRACION DE ESPECTACULOS DEPORTIVOS
ESP,48,196820,ORGANIZACION ESPECTACULOS DEPORTIVOS EN INSTALAC.NO TITULARIDAD DE ORGANIZADO.
ESP,48,196830,ORGANIZACION DE ESPECTACULOS DEPORTIVOS POR FEDERACIONES Y CLUBES NO PROFESIO.
ESP,48,196910,SALAS DE BAILE Y DISCOTECAS
ESP,48,196920,CASINOS DE JUEGO
ESP,48,196930,JUEGO DE BINGO
ESP,48,1969411,"MAQUINAS RECREATIVAS TIPO A. CUOTA MUNICIPAL, EL TITULAR DEL ESTABLECIMIENTO"
ESP,48,1969412,"MAQUINAS RECREATIVAS TIPO A. CUOTA ESTATAL, EL PROPIETARIO DE LA MAQUINA."
ESP,48,1969421,"MAQUINAS RECREATIVAS TIPO B. CUOTA MUNICIPAL, EL TITULAR DEL ESTABLECIMIENTO"
ESP,48,1969422,"MAQUINAS RECREATIVAS TIPI B. CUOTA ESTATAL, EL PROPIETARIO DE LA MAQUINA."
ESP,48,1969431,"MAQUINAS RECREATIVAS TIPO C. CUOTA MUNICIPAL, EL TITULAR DEL ESTABLECIMIENTO"
ESP,48,1969432,"MAQUINAS RECREATIVAS TIPO C. CUOTA ESTATAL, EL PROPIETARIO DE LA MAQUINA."
ESP,48,1969441,"MAQUINAS DE APUESTAS. CUOTA MUNICIPAL, EL TITULAR DEL ESTABLECIMIENTO"
ESP,48,1969442,"MAQUINAS DE APUESTAS. CUOTA ESTATAL, EL PROPIETARIO DE LA MAQUINA AUXILIAR"
ESP,48,196950,"JUEGOS DE BILLAR, PING-PONG, BOLOS Y OTROS"
ESP,48,196960,SALONES RECREATIVOS Y DE JUEGO
ESP,48,196970,OTRAS MAQUINAS AUTOMATICAS
ESP,48,197110,"TINTE,LIMPIEZA SECO,LAVADO Y PLANCHADO ROPAS HECHAS Y PRENDA Y ART.HOGAR USADO"
ESP,48,197120,LIMPIEZA Y TEÑIDO DE CALZADO
ESP,48,197130,ZURCIDO Y REPARACION DE ROPAS
ESP,48,197210,SERVICIOS DE PELUQUERIA DE SEÑORA Y CABALLERO
ESP,48,197220,SALONES E INSTITUTOS DE BELLEZA
ESP,48,197310,SERVICIOS FOTOGRAFICOS
ESP,48,197321,"MAQUINA AUTOMATICA FOTOGRAF.CUOTA MUNICIPAL, EL TITULAR DEL ESTABLECIMIENTO"
ESP,48,197322,"MAQUINA AUTOMATICA FOTO.CUOTA ESTATAL, EL PROPIETARIO DE LA MAQUINA"
ESP,48,197330,SERVICIOS DE COPIAS DE DOCUMENTOS CON MAQUINAS FOTOCOPIADORAS
ESP,48,197400,AGENCIAS DE PRESTACION DE SERVICIOS DOMESTICOS
ESP,48,197500,SERVICIOS DE ENMARCACION
ESP,48,197910,SERVICIOS DE POMPAS FUNEBRES
ESP,48,197920,ADORNO DE TEMPLOS Y OTROS LOCALES
ESP,48,197930,AGENCIAS MATRIMONIALES Y OTROS SERVICIOS DE RELACIONES SOCIALES
ESP,48,197940,ADIESTRAMIENTO DE ANIMALES Y OTROS SERVICIOS DE ATENCIONES ANIMALES DOMESTICOS
ESP,48,197990,OTROS SERVICIOS PERSONALES N.C.O.P.
ESP,48,198110,"CURIOSIDADES,BIEN NATURALES O ARTIFICIALES,EN PARQUES,CASTILLOS,GRUTAS,CUEVAS,"
ESP,48,198120,JARDINES DE RECREO EN LOS QUE LA ENTRADA ES POR PRECIO
ESP,48,198130,"PARQUE ATRACCIONES, INCLUIDO ACUATICOS Y ANALOGOS, DE CARACTER ESTABLE"
ESP,48,198210,"TOMBOLAS Y RIFAS AUTORIZADAS, EN ESTABLECIMIENTO PERMANENTE"
ESP,48,198220,TOMBOLAS Y RIFAS AUTORIZADAS FUERA DE ESTABLECIMIENTO PERMANENTE
ESP,48,198230,EXPOSICION DE FIGURAS DE CERA EN ESTABLECIMIENTO PERMANENTE
ESP,48,198240,"OTRAS ATRACCIONES,COMERCIO MENOR Y RESTAURACION PROPIOS DE FERIAS Y VERBENAS.."
ESP,48,198251,"ORGANIZACION Y CELEBRACION DE APUESTAS DEPORTIVAS, LOTERIAS Y OTROS JUEGOS NO"
ESP,48,198252,"EXPENDEDORES OFICIALES DE LOTERIAS, APUESTAS DEPORTIVAS INCLUIDOS EN SELAE"
ESP,48,198253,"EXPENDEDORES OFICIALES DE LOTERIAS, APUESTAS DEPORTIVAS NO INCLUIDOS EN SELAE"
ESP,48,198254,EXPENDEDORES NO OFICIALES AUTORIZADOS PARA LA RECEPCION DE APUESTAS DEPORTIVAS
ESP,48,198300,AGENCIAS DE COLOCACION DE ARTISTAS
ESP,48,198910,EXPEDICION DE BILLETES DE ESPECTACULOS PUBLICOS
ESP,48,198920,"SERVICIOS DE ORGANIZACION DE CONGRESOS, ASAMBLEAS Y SIMILARES"
ESP,48,198930,PARQUES O RECINTOS FERIALES / FERIA-PARKE EDO BARRUTIAK
ESP,48,199100,PRESTACION DE SERVICIOS POR SOCIEDADES DE DESARROLLO INDUSTRIAS REGIONAL
ESP,48,199900,OTROS SERVICIOS N.C.O.P.
ESP,48,201100,DOCTORES Y LICENCIADOS EN CIENCIAS BIOLOGICAS
ESP,48,201200,INGENIEROS AGRONOMOS Y DE MONTES
ESP,48,201300,VETERINARIOS
ESP,48,202100,"TECNICOS EN BIOLOGIA, AGRONOMIA Y SILVICULTURA"
ESP,48,202200,INGENIEROS TECNICOS AGRICOLAS E INGENIEROS TECNICOS FORESTALES
ESP,48,202300,INGENIEROS TECNICOS TOPOGRAFOS
ESP,48,202400,"AUXILIARES Y AYUNDANTES EN VETERINARIA (SEXADORES DE POLLOS, CASTRADORES, ETC)"
ESP,48,209900,"OTROS PROF. RELACIONADOS CON LA AGRIC., GANAD., CAZA, SILV. Y PESCA N.C.O.P."
ESP,48,211100,"DOCTORES Y LICENCIADOS EN CIENCIAS FISICAS,GEOFISICAS Y GEOLOGICAS"
ESP,48,211200,INGENIEROS DE MINAS
ESP,48,212100,DOCTORES Y LICENCIADOS EN CIENCIAS QUIMICAS
ESP,48,213100,"INGENIEROS TECNICOS DE MINAS, FACULTATIVOS Y PERITOS"
ESP,48,219900,"OTROS PROF.RELAC.CON ACTI.PROPIAS DE ENERGIA,AGUA,MINERIA E IND.QUIMICA NCOP."
ESP,48,221100,INGENIEROS AERONAUTICOS
ESP,48,221200,INGENIEROS NAVALES
ESP,48,221300,INGENIEROS DE TELECOMUNICACION
ESP,48,221400,"INGENIERO DE ARMAMENTO Y CONSTRUCCION,DE ARMAS NAVALES Y ELECTROMECAN.DEL ICAI"
ESP,48,222100,"INGENIEROS TECNICOS AERONAUTICOS, AYUDANTES Y PERITOS"
ESP,48,222200,"INGENIEROS TECNICOS DE TELECOMUNICACION, AYUDANTES Y PERITOS"
ESP,48,222300,"AYUDAN.DE INGEN.DE ARMAMENTO Y CONST.,ARMAS NAVALES E ING.TECN.ELECTROMEC.ICAI"
ESP,48,222400,DIBUJANTES TECNICOS
ESP,48,222500,TECNICOS EN TELECOMUNICACION
ESP,48,222600,TECNICOS EN SONIDO
ESP,48,222700,TECNICOS EN ILUMINACION
ESP,48,222800,"INGENIEROS TECNICOS NAVALES, AYUDANTES Y PERITOS."
ESP,48,229900,"OTROS PROF.RELAC.CON INDUS.AERONAUTICA,TELECOMUNI.Y MECANICA PRECISION N.C.O.P"
ESP,48,231100,INGENIEROS INDUSTRIALES Y TEXTILES
ESP,48,232100,"INGENIEROS TECNICOS INDUSTRIALES Y TEXTILES, AYUDANTES Y PERITOS"
ESP,48,232200,TECNICOS EN ARTES GRAFICAS
ESP,48,239900,OTROS PROFESIONALES RELACIONADOS CON OTRAS INDUSTRIAS MANUFACTURERAS N.C.O.P.
ESP,48,241100,ARQUITECTOS
ESP,48,241200,"INGENIEROS DE CAMINOS, CANALES Y PUERTOS"
ESP,48,242100,ARQUITECTOS TECNICOS Y APAREJADORES
ESP,48,242200,"INGENIEROS TECNICOS DE OBRAS PUBLICAS, AYUDANTES Y PERITOS"
ESP,48,243100,DELINEANTES
ESP,48,243200,DECORADORES-DISEÑADORES DE INTERIORES
ESP,48,244100,TECNICOS SUPERIORES EN DESARROLLO DE PROYECTOS URBANISTICOS Y OPERAC.TOPOGRAF.
ESP,48,245100,INGENIERO EN GEODESIA Y CARTOGRAFIA
ESP,48,249900,OTROS PROFESIONALES RELACIONADOS CON LA CONSTRUCCION N.C.O.P.
ESP,48,251100,AGENTES COMERCIALES
ESP,48,252100,TECNICOS EN HOSTELERIA
ESP,48,259900,OTROS PROFESIONALES RELACIONADOS CON EL COMERCIO Y LA HOSTELERIA N.C.O.P.
ESP,48,261100,AGENTES DE FERROCARRILES
ESP,48,261200,CONDUCTORES DE VEHICULOS TERRESTRES
ESP,48,269900,OTROS PROFESIONALES RELACIONADOS CON EL TRANSPORTE Y LAS COMUNICACIONES NCOP.
ESP,48,271100,ACTUARIOS DE SEGUROS
ESP,48,271200,AGENTES REPRESENTANTES Y CORREDORES DE SEGUROS
ESP,48,272100,AGENTES COLEGIADOS DE LA PROPIEDAD INDUSTRIAL Y DE LA PROPIEDAD INMOBILIARIA
ESP,48,272200,GESTORES ADMINISTRATIVOS
ESP,48,272300,ADMINISTRADORES DE FINCAS
ESP,48,272400,INTERMEDIARIOS EN LA PROMOCION DE EDIFICACIONES
ESP,48,272500,HABILITADOS DE CLASES PASIVAS
ESP,48,272600,GRADUADOS SOCIALES
ESP,48,272700,AGENTES O INTERMEDIARIOS EN FACILITAR PRESTAMOS
ESP,48,272800,AGENTES DE ADUANAS
ESP,48,273100,ABOGADOS
ESP,48,273200,PROCURADORES
ESP,48,273300,NOTARIOS
ESP,48,273400,REGISTRADORES
ESP,48,274100,ECONOMISTAS
ESP,48,274200,INTENDENTES Y PROFESORES MERCANTILES
ESP,48,274300,PERITOS MERCANTILES
ESP,48,274400,DIPLOMADOS EN CIENCIAS EMPRESARIALES
ESP,48,274600,CORREDORES DE COMERCIO LIBRES
ESP,48,274700,AUDITORES DE CUENTAS Y CENSORES JURADOS DE CUENTAS
ESP,48,274800,ADMINISTRADORES DE LA CARTERA DE VALORES
ESP,48,274900,CORREDORES INTERPRETES Y CORREDORES MARITIMOS
ESP,48,275100,"PROFESIONALES DE LA PUBLICIDAD, RELACIONES PUBLICAS Y SIMILARES"
ESP,48,276100,DOCTORES Y LICENCIADOS EN CIENCIAS EXACTAS Y ESTADISTICAS
ESP,48,276200,DOCTORES Y LICENCIADOS EN INFORMATICA
ESP,48,276300,PROGRAMADORES Y ANALISTAS DE INFORMATICA
ESP,48,276400,DIPLOMADOS EN INFORMATICA
ESP,48,276500,GRABADOR INFORMATICO Y OTROS PROF.AUXILIA.DEL TRATAMIENTO ELECTRONICO DE DATOS
ESP,48,277100,"AGENTES COBRADORES DE FACTURAS,EFECTOS COMERCIALES,PRESTAMOS Y DCHOS.TODA CLA."
ESP,48,277200,"ESTENOTIPISTAS, MECANOGRAFOS,TAQUIGRAFOS Y OTROS PROFESIONALES ADMINISTRATIVOS"
ESP,48,277300,"DETECTIVES PRIVADOS Y PROFESIONALES QUE PRESTAN SERV.DE VIGILANCIA,PROTECCION,"
ESP,48,277400,TRADUCTORES E INTERPRETES
ESP,48,277500,DOCTORES Y LICENCIADOS EN FILOSOFIA Y LETRAS
ESP,48,277600,"DOCTORES Y LICENCIADOS CIENCIAS POLITICAS Y SOCIALES,PSICOLOGOS,ANTROPOLOGOS,"
ESP,48,277700,ESPECIALISTAS EN ASUNTOS DE PERSONAL Y ORIENTACION Y ANALISIS PROFESIONAL
ESP,48,277800,DIPLOMADOS EN BIBLIOTECOMANIA Y DOCUMENTACION
ESP,48,279800,"OTROS PROFESIONALES RELACIONADOS CON LAS ACTIVIDADES FINANCIERAS Y JURIDICAS,"
ESP,48,279900,OTROS PROFESIONALES RELACIONADOS CON ACTIVIDADES DE SEGUROS Y DE ALQUILER NCOP
ESP,48,281100,PROFESIONALES QUE PRESTAN SERVICIOS DE LIMPIEZA
ESP,48,282100,PERSONAL DOCENTE DE ENSEÑANZA SUPERIOR
ESP,48,282200,PERSONAL DOCENTE DE ENSEÑANZA MEDIA
ESP,48,282300,PERSONAL DOCENTE DE ENSEÑANZA GENERAL BASICA Y PREESCOLAR
ESP,48,282400,PROFESORES DE FORMACION Y PERFECCIONAMIENTO PROFESIONAL
ESP,48,282500,"PROFESORES DE CONDUCCION DE VEHICULOS TERRESTRES, ACUATICOS,AERONAUTICOS, ETC."
ESP,48,282600,"PERSONAL DOCENTE ENSEÑ.DIVERSA,EDUCACCION FISICA Y DEPORTE,IDIOMAS,MECANOGRAF."
